value,datetime,datetime_utc,tz_time,geo_id,geo_name
3427.0,2025-05-25 00:00:00+02:00,2025-05-24T22:00:00Z,2025-05-24T22:00:00.000Z,8741,Península
3124.0,2025-05-25 01:00:00+02:00,2025-05-24T23:00:00Z,2025-05-24T23:00:00.000Z,8741,Península
10488.0,2025-05-25 02:00:00+02:00,2025-05-25T00:00:00Z,2025-05-25T00:00:00.000Z,8741,Península
10444.0,2025-05-25 03:00:00+02:00,2025-05-25T01:00:00Z,2025-05-25T01:00:00.000Z,8741,Península
7377.0,2025-05-25 04:00:00+02:00,2025-05-25T02:00:00Z,2025-05-25T02:00:00.000Z,8741,Península
6757.0,2025-05-25 05:00:00+02:00,2025-05-25T03:00:00Z,2025-05-25T03:00:00.000Z,8741,Península
4020.0,2025-05-25 06:00:00+02:00,2025-05-25T04:00:00Z,2025-05-25T04:00:00.000Z,8741,Península
1715.0,2025-05-25 07:00:00+02:00,2025-05-25T05:00:00Z,2025-05-25T05:00:00.000Z,8741,Península
1421.0,2025-05-25 08:00:00+02:00,2025-05-25T06:00:00Z,2025-05-25T06:00:00.000Z,8741,Península
1103.0,2025-05-25 09:00:00+02:00,2025-05-25T07:00:00Z,2025-05-25T07:00:00.000Z,8741,Península
1147.0,2025-05-25 10:00:00+02:00,2025-05-25T08:00:00Z,2025-05-25T08:00:00.000Z,8741,Península
1314.0,2025-05-25 11:00:00+02:00,2025-05-25T09:00:00Z,2025-05-25T09:00:00.000Z,8741,Península
1569.0,2025-05-25 12:00:00+02:00,2025-05-25T10:00:00Z,2025-05-25T10:00:00.000Z,8741,Península
1848.0,2025-05-25 13:00:00+02:00,2025-05-25T11:00:00Z,2025-05-25T11:00:00.000Z,8741,Península
4326.0,2025-05-25 14:00:00+02:00,2025-05-25T12:00:00Z,2025-05-25T12:00:00.000Z,8741,Península
5013.0,2025-05-25 15:00:00+02:00,2025-05-25T13:00:00Z,2025-05-25T13:00:00.000Z,8741,Península
2972.0,2025-05-25 16:00:00+02:00,2025-05-25T14:00:00Z,2025-05-25T14:00:00.000Z,8741,Península
3742.0,2025-05-25 17:00:00+02:00,2025-05-25T15:00:00Z,2025-05-25T15:00:00.000Z,8741,Península
