value,datetime,datetime_utc,tz_time,geo_id,geo_name
5656.0,2025-06-24 00:00:00+02:00,2025-06-23T22:00:00Z,2025-06-23T22:00:00.000Z,8741,Península
5482.0,2025-06-24 01:00:00+02:00,2025-06-23T23:00:00Z,2025-06-23T23:00:00.000Z,8741,Península
21996.0,2025-06-24 02:00:00+02:00,2025-06-24T00:00:00Z,2025-06-24T00:00:00.000Z,8741,Península
22093.0,2025-06-24 03:00:00+02:00,2025-06-24T01:00:00Z,2025-06-24T01:00:00.000Z,8741,Península
15545.0,2025-06-24 04:00:00+02:00,2025-06-24T02:00:00Z,2025-06-24T02:00:00.000Z,8741,Península
15261.0,2025-06-24 05:00:00+02:00,2025-06-24T03:00:00Z,2025-06-24T03:00:00.000Z,8741,Península
9377.0,2025-06-24 06:00:00+02:00,2025-06-24T04:00:00Z,2025-06-24T04:00:00.000Z,8741,Península
3566.0,2025-06-24 07:00:00+02:00,2025-06-24T05:00:00Z,2025-06-24T05:00:00.000Z,8741,Península
6548.0,2025-06-24 08:00:00+02:00,2025-06-24T06:00:00Z,2025-06-24T06:00:00.000Z,8741,Península
3064.0,2025-06-24 09:00:00+02:00,2025-06-24T07:00:00Z,2025-06-24T07:00:00.000Z,8741,Península
2710.0,2025-06-24 10:00:00+02:00,2025-06-24T08:00:00Z,2025-06-24T08:00:00.000Z,8741,Península
2794.0,2025-06-24 11:00:00+02:00,2025-06-24T09:00:00Z,2025-06-24T09:00:00.000Z,8741,Península
3309.0,2025-06-24 12:00:00+02:00,2025-06-24T10:00:00Z,2025-06-24T10:00:00.000Z,8741,Península
4160.0,2025-06-24 13:00:00+02:00,2025-06-24T11:00:00Z,2025-06-24T11:00:00.000Z,8741,Península
