value,datetime,datetime_utc,tz_time,geo_id,geo_name
8203.0,2025-12-31 00:00:00+01:00,2025-12-30T23:00:00Z,2025-12-30T23:00:00.000Z,8741,Península
30402.0,2025-12-31 01:00:00+01:00,2025-12-31T00:00:00Z,2025-12-31T00:00:00.000Z,8741,Península
29466.0,2025-12-31 02:00:00+01:00,2025-12-31T01:00:00Z,2025-12-31T01:00:00.000Z,8741,Península
29105.0,2025-12-31 03:00:00+01:00,2025-12-31T02:00:00Z,2025-12-31T02:00:00.000Z,8741,Península
27930.0,2025-12-31 04:00:00+01:00,2025-12-31T03:00:00Z,2025-12-31T03:00:00.000Z,8741,Península
13616.0,2025-12-31 05:00:00+01:00,2025-12-31T04:00:00Z,2025-12-31T04:00:00.000Z,8741,Península
12917.0,2025-12-31 06:00:00+01:00,2025-12-31T05:00:00Z,2025-12-31T05:00:00.000Z,8741,Península
12188.0,2025-12-31 07:00:00+01:00,2025-12-31T06:00:00Z,2025-12-31T06:00:00.000Z,8741,Península
5633.0,2025-12-31 08:00:00+01:00,2025-12-31T07:00:00Z,2025-12-31T07:00:00.000Z,8741,Península
10125.0,2025-12-31 09:00:00+01:00,2025-12-31T08:00:00Z,2025-12-31T08:00:00.000Z,8741,Península
4666.0,2025-12-31 10:00:00+01:00,2025-12-31T09:00:00Z,2025-12-31T09:00:00.000Z,8741,Península
