value,datetime,datetime_utc,tz_time,geo_id,geo_name
27174.0,2026-03-14 00:00:00+01:00,2026-03-13T23:00:00Z,2026-03-13T23:00:00.000Z,8741,Península
51879.0,2026-03-14 01:00:00+01:00,2026-03-14T00:00:00Z,2026-03-14T00:00:00.000Z,8741,Península
12696.0,2026-03-14 02:00:00+01:00,2026-03-14T01:00:00Z,2026-03-14T01:00:00.000Z,8741,Península
49633.0,2026-03-14 03:00:00+01:00,2026-03-14T02:00:00Z,2026-03-14T02:00:00.000Z,8741,Península
51650.0,2026-03-14 04:00:00+01:00,2026-03-14T03:00:00Z,2026-03-14T03:00:00.000Z,8741,Península
47739.0,2026-03-14 05:00:00+01:00,2026-03-14T04:00:00Z,2026-03-14T04:00:00.000Z,8741,Península
12811.0,2026-03-14 06:00:00+01:00,2026-03-14T05:00:00Z,2026-03-14T05:00:00.000Z,8741,Península
38638.0,2026-03-14 07:00:00+01:00,2026-03-14T06:00:00Z,2026-03-14T06:00:00.000Z,8741,Península
26798.0,2026-03-14 08:00:00+01:00,2026-03-14T07:00:00Z,2026-03-14T07:00:00.000Z,8741,Península
27657.0,2026-03-14 09:00:00+01:00,2026-03-14T08:00:00Z,2026-03-14T08:00:00.000Z,8741,Península
28462.0,2026-03-14 10:00:00+01:00,2026-03-14T09:00:00Z,2026-03-14T09:00:00.000Z,8741,Península
28992.0,2026-03-14 11:00:00+01:00,2026-03-14T10:00:00Z,2026-03-14T10:00:00.000Z,8741,Península
14599.0,2026-03-14 12:00:00+01:00,2026-03-14T11:00:00Z,2026-03-14T11:00:00.000Z,8741,Península
29185.0,2026-03-14 13:00:00+01:00,2026-03-14T12:00:00Z,2026-03-14T12:00:00.000Z,8741,Península
43539.0,2026-03-14 14:00:00+01:00,2026-03-14T13:00:00Z,2026-03-14T13:00:00.000Z,8741,Península
28390.0,2026-03-14 15:00:00+01:00,2026-03-14T14:00:00Z,2026-03-14T14:00:00.000Z,8741,Península
27503.0,2026-03-14 16:00:00+01:00,2026-03-14T15:00:00Z,2026-03-14T15:00:00.000Z,8741,Península
26268.0,2026-03-14 17:00:00+01:00,2026-03-14T16:00:00Z,2026-03-14T16:00:00.000Z,8741,Península
25305.0,2026-03-14 18:00:00+01:00,2026-03-14T17:00:00Z,2026-03-14T17:00:00.000Z,8741,Península
24210.0,2026-03-14 19:00:00+01:00,2026-03-14T18:00:00Z,2026-03-14T18:00:00.000Z,8741,Península
22820.0,2026-03-14 20:00:00+01:00,2026-03-14T19:00:00Z,2026-03-14T19:00:00.000Z,8741,Península
13614.0,2026-03-14 21:00:00+01:00,2026-03-14T20:00:00Z,2026-03-14T20:00:00.000Z,8741,Península
