value,datetime,datetime_utc,tz_time,geo_id,geo_name
10911.0,2026-06-04 00:00:00+02:00,2026-06-03T22:00:00Z,2026-06-03T22:00:00.000Z,8741,Península
20029.0,2026-06-04 01:00:00+02:00,2026-06-03T23:00:00Z,2026-06-03T23:00:00.000Z,8741,Península
10494.0,2026-06-04 02:00:00+02:00,2026-06-04T00:00:00Z,2026-06-04T00:00:00.000Z,8741,Península
21908.0,2026-06-04 03:00:00+02:00,2026-06-04T01:00:00Z,2026-06-04T01:00:00.000Z,8741,Península
23429.0,2026-06-04 04:00:00+02:00,2026-06-04T02:00:00Z,2026-06-04T02:00:00.000Z,8741,Península
23259.0,2026-06-04 05:00:00+02:00,2026-06-04T03:00:00Z,2026-06-04T03:00:00.000Z,8741,Península
23237.0,2026-06-04 06:00:00+02:00,2026-06-04T04:00:00Z,2026-06-04T04:00:00.000Z,8741,Península
17370.0,2026-06-04 07:00:00+02:00,2026-06-04T05:00:00Z,2026-06-04T05:00:00.000Z,8741,Península
