timestamp_local,date,hour,value_mw
2023-01-01 00:00:00+01:00,2023-01-01,00:00,240076.0
2023-01-01 01:00:00+01:00,2023-01-01,01:00,231504.0
2023-01-01 02:00:00+01:00,2023-01-01,02:00,217865.0
2023-01-01 03:00:00+01:00,2023-01-01,03:00,205441.0
2023-01-01 04:00:00+01:00,2023-01-01,04:00,198631.0
2023-01-01 05:00:00+01:00,2023-01-01,05:00,194292.0
2023-01-01 06:00:00+01:00,2023-01-01,06:00,194656.0
2023-01-01 07:00:00+01:00,2023-01-01,07:00,197916.0
2023-01-01 08:00:00+01:00,2023-01-01,08:00,198220.0
2023-01-01 09:00:00+01:00,2023-01-01,09:00,202148.0
2023-01-01 10:00:00+01:00,2023-01-01,10:00,217165.0
2023-01-01 11:00:00+01:00,2023-01-01,11:00,230516.0
2023-01-01 12:00:00+01:00,2023-01-01,12:00,236675.0
2023-01-01 13:00:00+01:00,2023-01-01,13:00,244110.0
2023-01-01 14:00:00+01:00,2023-01-01,14:00,246588.0
2023-01-01 15:00:00+01:00,2023-01-01,15:00,236768.0
2023-01-01 16:00:00+01:00,2023-01-01,16:00,233885.0
2023-01-01 17:00:00+01:00,2023-01-01,17:00,242366.0
2023-01-01 18:00:00+01:00,2023-01-01,18:00,269838.0
2023-01-01 19:00:00+01:00,2023-01-01,19:00,282746.0
2023-01-01 20:00:00+01:00,2023-01-01,20:00,292628.0
2023-01-01 21:00:00+01:00,2023-01-01,21:00,295481.0
2023-01-01 22:00:00+01:00,2023-01-01,22:00,281655.0
2023-01-01 23:00:00+01:00,2023-01-01,23:00,259017.0
2023-01-02 00:00:00+01:00,2023-01-02,00:00,239614.0
2023-01-02 01:00:00+01:00,2023-01-02,01:00,222968.0
2023-01-02 02:00:00+01:00,2023-01-02,02:00,212099.0
2023-01-02 03:00:00+01:00,2023-01-02,03:00,206825.0
2023-01-02 04:00:00+01:00,2023-01-02,04:00,206520.0
2023-01-02 05:00:00+01:00,2023-01-02,05:00,213295.0
2023-01-02 06:00:00+01:00,2023-01-02,06:00,238914.0
2023-01-02 07:00:00+01:00,2023-01-02,07:00,268856.0
2023-01-02 08:00:00+01:00,2023-01-02,08:00,291911.0
2023-01-02 09:00:00+01:00,2023-01-02,09:00,309029.0
2023-01-02 10:00:00+01:00,2023-01-02,10:00,322157.0
2023-01-02 11:00:00+01:00,2023-01-02,11:00,325760.0
2023-01-02 12:00:00+01:00,2023-01-02,12:00,326510.0
2023-01-02 13:00:00+01:00,2023-01-02,13:00,331691.0
2023-01-02 14:00:00+01:00,2023-01-02,14:00,331617.0
2023-01-02 15:00:00+01:00,2023-01-02,15:00,324027.0
2023-01-02 16:00:00+01:00,2023-01-02,16:00,321618.0
2023-01-02 17:00:00+01:00,2023-01-02,17:00,322409.0
2023-01-02 18:00:00+01:00,2023-01-02,18:00,336321.0
2023-01-02 19:00:00+01:00,2023-01-02,19:00,343953.0
2023-01-02 20:00:00+01:00,2023-01-02,20:00,352366.0
2023-01-02 21:00:00+01:00,2023-01-02,21:00,348344.0
2023-01-02 22:00:00+01:00,2023-01-02,22:00,323144.0
2023-01-02 23:00:00+01:00,2023-01-02,23:00,293860.0
2023-01-03 00:00:00+01:00,2023-01-03,00:00,273737.0
2023-01-03 01:00:00+01:00,2023-01-03,01:00,255289.0
2023-01-03 02:00:00+01:00,2023-01-03,02:00,242269.0
2023-01-03 03:00:00+01:00,2023-01-03,03:00,236001.0
2023-01-03 04:00:00+01:00,2023-01-03,04:00,235018.0
2023-01-03 05:00:00+01:00,2023-01-03,05:00,241952.0
2023-01-03 06:00:00+01:00,2023-01-03,06:00,271097.0
2023-01-03 07:00:00+01:00,2023-01-03,07:00,309149.0
2023-01-03 08:00:00+01:00,2023-01-03,08:00,333801.0
2023-01-03 09:00:00+01:00,2023-01-03,09:00,353976.0
2023-01-03 10:00:00+01:00,2023-01-03,10:00,355846.0
2023-01-03 11:00:00+01:00,2023-01-03,11:00,351220.0
2023-01-03 12:00:00+01:00,2023-01-03,12:00,346584.0
2023-01-03 13:00:00+01:00,2023-01-03,13:00,346125.0
2023-01-03 14:00:00+01:00,2023-01-03,14:00,340344.0
2023-01-03 15:00:00+01:00,2023-01-03,15:00,332304.0
2023-01-03 16:00:00+01:00,2023-01-03,16:00,332333.0
2023-01-03 17:00:00+01:00,2023-01-03,17:00,342021.0
2023-01-03 18:00:00+01:00,2023-01-03,18:00,362026.0
2023-01-03 19:00:00+01:00,2023-01-03,19:00,372718.0
2023-01-03 20:00:00+01:00,2023-01-03,20:00,378252.0
2023-01-03 21:00:00+01:00,2023-01-03,21:00,373693.0
2023-01-03 22:00:00+01:00,2023-01-03,22:00,343427.0
2023-01-03 23:00:00+01:00,2023-01-03,23:00,311547.0
2023-01-04 00:00:00+01:00,2023-01-04,00:00,287309.0
2023-01-04 01:00:00+01:00,2023-01-04,01:00,266975.0
2023-01-04 02:00:00+01:00,2023-01-04,02:00,254065.0
2023-01-04 03:00:00+01:00,2023-01-04,03:00,247082.0
2023-01-04 04:00:00+01:00,2023-01-04,04:00,246544.0
2023-01-04 05:00:00+01:00,2023-01-04,05:00,252893.0
2023-01-04 06:00:00+01:00,2023-01-04,06:00,280113.0
2023-01-04 07:00:00+01:00,2023-01-04,07:00,317205.0
2023-01-04 08:00:00+01:00,2023-01-04,08:00,344499.0
2023-01-04 09:00:00+01:00,2023-01-04,09:00,360975.0
2023-01-04 10:00:00+01:00,2023-01-04,10:00,362740.0
2023-01-04 11:00:00+01:00,2023-01-04,11:00,355089.0
2023-01-04 12:00:00+01:00,2023-01-04,12:00,350667.0
2023-01-04 13:00:00+01:00,2023-01-04,13:00,350671.0
2023-01-04 14:00:00+01:00,2023-01-04,14:00,346010.0
2023-01-04 15:00:00+01:00,2023-01-04,15:00,335583.0
2023-01-04 16:00:00+01:00,2023-01-04,16:00,335788.0
2023-01-04 17:00:00+01:00,2023-01-04,17:00,343891.0
2023-01-04 18:00:00+01:00,2023-01-04,18:00,364286.0
2023-01-04 19:00:00+01:00,2023-01-04,19:00,371963.0
2023-01-04 20:00:00+01:00,2023-01-04,20:00,379082.0
2023-01-04 21:00:00+01:00,2023-01-04,21:00,375214.0
2023-01-04 22:00:00+01:00,2023-01-04,22:00,345336.0
2023-01-04 23:00:00+01:00,2023-01-04,23:00,314820.0
2023-01-05 00:00:00+01:00,2023-01-05,00:00,293058.0
2023-01-05 01:00:00+01:00,2023-01-05,01:00,272528.0
2023-01-05 02:00:00+01:00,2023-01-05,02:00,258005.0
2023-01-05 03:00:00+01:00,2023-01-05,03:00,250993.0
2023-01-05 04:00:00+01:00,2023-01-05,04:00,249052.0
2023-01-05 05:00:00+01:00,2023-01-05,05:00,255730.0
2023-01-05 06:00:00+01:00,2023-01-05,06:00,280423.0
2023-01-05 07:00:00+01:00,2023-01-05,07:00,317481.0
2023-01-05 08:00:00+01:00,2023-01-05,08:00,344500.0
2023-01-05 09:00:00+01:00,2023-01-05,09:00,360437.0
2023-01-05 10:00:00+01:00,2023-01-05,10:00,361312.0
2023-01-05 11:00:00+01:00,2023-01-05,11:00,353636.0
2023-01-05 12:00:00+01:00,2023-01-05,12:00,345839.0
2023-01-05 13:00:00+01:00,2023-01-05,13:00,343439.0
2023-01-05 14:00:00+01:00,2023-01-05,14:00,336158.0
2023-01-05 15:00:00+01:00,2023-01-05,15:00,327840.0
2023-01-05 16:00:00+01:00,2023-01-05,16:00,326736.0
2023-01-05 17:00:00+01:00,2023-01-05,17:00,329587.0
2023-01-05 18:00:00+01:00,2023-01-05,18:00,342698.0
2023-01-05 19:00:00+01:00,2023-01-05,19:00,343311.0
2023-01-05 20:00:00+01:00,2023-01-05,20:00,345456.0
2023-01-05 21:00:00+01:00,2023-01-05,21:00,343409.0
2023-01-05 22:00:00+01:00,2023-01-05,22:00,322724.0
2023-01-05 23:00:00+01:00,2023-01-05,23:00,300020.0
2023-01-06 00:00:00+01:00,2023-01-06,00:00,279247.0
2023-01-06 01:00:00+01:00,2023-01-06,01:00,260240.0
2023-01-06 02:00:00+01:00,2023-01-06,02:00,243490.0
2023-01-06 03:00:00+01:00,2023-01-06,03:00,234393.0
2023-01-06 04:00:00+01:00,2023-01-06,04:00,228207.0
2023-01-06 05:00:00+01:00,2023-01-06,05:00,228345.0
2023-01-06 06:00:00+01:00,2023-01-06,06:00,232851.0
2023-01-06 07:00:00+01:00,2023-01-06,07:00,245082.0
2023-01-06 08:00:00+01:00,2023-01-06,08:00,250628.0
2023-01-06 09:00:00+01:00,2023-01-06,09:00,264803.0
2023-01-06 10:00:00+01:00,2023-01-06,10:00,277271.0
2023-01-06 11:00:00+01:00,2023-01-06,11:00,280301.0
2023-01-06 12:00:00+01:00,2023-01-06,12:00,277974.0
2023-01-06 13:00:00+01:00,2023-01-06,13:00,279006.0
2023-01-06 14:00:00+01:00,2023-01-06,14:00,275041.0
2023-01-06 15:00:00+01:00,2023-01-06,15:00,262868.0
2023-01-06 16:00:00+01:00,2023-01-06,16:00,260996.0
2023-01-06 17:00:00+01:00,2023-01-06,17:00,272867.0
2023-01-06 18:00:00+01:00,2023-01-06,18:00,298475.0
2023-01-06 19:00:00+01:00,2023-01-06,19:00,312903.0
2023-01-06 20:00:00+01:00,2023-01-06,20:00,320665.0
2023-01-06 21:00:00+01:00,2023-01-06,21:00,323702.0
2023-01-06 22:00:00+01:00,2023-01-06,22:00,310929.0
2023-01-06 23:00:00+01:00,2023-01-06,23:00,289104.0
2023-01-07 00:00:00+01:00,2023-01-07,00:00,271970.0
2023-01-07 01:00:00+01:00,2023-01-07,01:00,253270.0
2023-01-07 02:00:00+01:00,2023-01-07,02:00,240174.0
2023-01-07 03:00:00+01:00,2023-01-07,03:00,232088.0
2023-01-07 04:00:00+01:00,2023-01-07,04:00,229319.0
2023-01-07 05:00:00+01:00,2023-01-07,05:00,231251.0
2023-01-07 06:00:00+01:00,2023-01-07,06:00,242418.0
2023-01-07 07:00:00+01:00,2023-01-07,07:00,259403.0
2023-01-07 08:00:00+01:00,2023-01-07,08:00,274949.0
2023-01-07 09:00:00+01:00,2023-01-07,09:00,294242.0
2023-01-07 10:00:00+01:00,2023-01-07,10:00,311001.0
2023-01-07 11:00:00+01:00,2023-01-07,11:00,315242.0
2023-01-07 12:00:00+01:00,2023-01-07,12:00,314996.0
2023-01-07 13:00:00+01:00,2023-01-07,13:00,322438.0
2023-01-07 14:00:00+01:00,2023-01-07,14:00,326166.0
2023-01-07 15:00:00+01:00,2023-01-07,15:00,315392.0
2023-01-07 16:00:00+01:00,2023-01-07,16:00,311033.0
2023-01-07 17:00:00+01:00,2023-01-07,17:00,317488.0
2023-01-07 18:00:00+01:00,2023-01-07,18:00,338052.0
2023-01-07 19:00:00+01:00,2023-01-07,19:00,348850.0
2023-01-07 20:00:00+01:00,2023-01-07,20:00,354515.0
2023-01-07 21:00:00+01:00,2023-01-07,21:00,352155.0
2023-01-07 22:00:00+01:00,2023-01-07,22:00,326720.0
2023-01-07 23:00:00+01:00,2023-01-07,23:00,301046.0
2023-01-08 00:00:00+01:00,2023-01-08,00:00,280741.0
2023-01-08 01:00:00+01:00,2023-01-08,01:00,260009.0
2023-01-08 02:00:00+01:00,2023-01-08,02:00,245214.0
2023-01-08 03:00:00+01:00,2023-01-08,03:00,235588.0
2023-01-08 04:00:00+01:00,2023-01-08,04:00,229970.0
2023-01-08 05:00:00+01:00,2023-01-08,05:00,230774.0
2023-01-08 06:00:00+01:00,2023-01-08,06:00,235810.0
2023-01-08 07:00:00+01:00,2023-01-08,07:00,244158.0
2023-01-08 08:00:00+01:00,2023-01-08,08:00,251017.0
2023-01-08 09:00:00+01:00,2023-01-08,09:00,271047.0
2023-01-08 10:00:00+01:00,2023-01-08,10:00,296394.0
2023-01-08 11:00:00+01:00,2023-01-08,11:00,309499.0
2023-01-08 12:00:00+01:00,2023-01-08,12:00,317257.0
2023-01-08 13:00:00+01:00,2023-01-08,13:00,328320.0
2023-01-08 14:00:00+01:00,2023-01-08,14:00,328478.0
2023-01-08 15:00:00+01:00,2023-01-08,15:00,312436.0
2023-01-08 16:00:00+01:00,2023-01-08,16:00,303552.0
2023-01-08 17:00:00+01:00,2023-01-08,17:00,305552.0
2023-01-08 18:00:00+01:00,2023-01-08,18:00,328135.0
2023-01-08 19:00:00+01:00,2023-01-08,19:00,341469.0
2023-01-08 20:00:00+01:00,2023-01-08,20:00,350996.0
2023-01-08 21:00:00+01:00,2023-01-08,21:00,346077.0
2023-01-08 22:00:00+01:00,2023-01-08,22:00,322407.0
2023-01-08 23:00:00+01:00,2023-01-08,23:00,292152.0
2023-01-09 00:00:00+01:00,2023-01-09,00:00,268778.0
2023-01-09 01:00:00+01:00,2023-01-09,01:00,251772.0
2023-01-09 02:00:00+01:00,2023-01-09,02:00,240367.0
2023-01-09 03:00:00+01:00,2023-01-09,03:00,235790.0
2023-01-09 04:00:00+01:00,2023-01-09,04:00,235206.0
2023-01-09 05:00:00+01:00,2023-01-09,05:00,245253.0
2023-01-09 06:00:00+01:00,2023-01-09,06:00,282718.0
2023-01-09 07:00:00+01:00,2023-01-09,07:00,337236.0
2023-01-09 08:00:00+01:00,2023-01-09,08:00,369073.0
2023-01-09 09:00:00+01:00,2023-01-09,09:00,372996.0
2023-01-09 10:00:00+01:00,2023-01-09,10:00,372763.0
2023-01-09 11:00:00+01:00,2023-01-09,11:00,366765.0
2023-01-09 12:00:00+01:00,2023-01-09,12:00,363522.0
2023-01-09 13:00:00+01:00,2023-01-09,13:00,363966.0
2023-01-09 14:00:00+01:00,2023-01-09,14:00,358987.0
2023-01-09 15:00:00+01:00,2023-01-09,15:00,353654.0
2023-01-09 16:00:00+01:00,2023-01-09,16:00,353561.0
2023-01-09 17:00:00+01:00,2023-01-09,17:00,359918.0
2023-01-09 18:00:00+01:00,2023-01-09,18:00,378876.0
2023-01-09 19:00:00+01:00,2023-01-09,19:00,393848.0
2023-01-09 20:00:00+01:00,2023-01-09,20:00,401415.0
2023-01-09 21:00:00+01:00,2023-01-09,21:00,392076.0
2023-01-09 22:00:00+01:00,2023-01-09,22:00,354480.0
2023-01-09 23:00:00+01:00,2023-01-09,23:00,319285.0
2023-01-10 00:00:00+01:00,2023-01-10,00:00,296728.0
2023-01-10 01:00:00+01:00,2023-01-10,01:00,276273.0
2023-01-10 02:00:00+01:00,2023-01-10,02:00,265460.0
2023-01-10 03:00:00+01:00,2023-01-10,03:00,260552.0
2023-01-10 04:00:00+01:00,2023-01-10,04:00,260712.0
2023-01-10 05:00:00+01:00,2023-01-10,05:00,268644.0
2023-01-10 06:00:00+01:00,2023-01-10,06:00,302112.0
2023-01-10 07:00:00+01:00,2023-01-10,07:00,355072.0
2023-01-10 08:00:00+01:00,2023-01-10,08:00,385411.0
2023-01-10 09:00:00+01:00,2023-01-10,09:00,390509.0
2023-01-10 10:00:00+01:00,2023-01-10,10:00,387640.0
2023-01-10 11:00:00+01:00,2023-01-10,11:00,380231.0
2023-01-10 12:00:00+01:00,2023-01-10,12:00,373809.0
2023-01-10 13:00:00+01:00,2023-01-10,13:00,370465.0
2023-01-10 14:00:00+01:00,2023-01-10,14:00,361326.0
2023-01-10 15:00:00+01:00,2023-01-10,15:00,356639.0
2023-01-10 16:00:00+01:00,2023-01-10,16:00,358603.0
2023-01-10 17:00:00+01:00,2023-01-10,17:00,365549.0
2023-01-10 18:00:00+01:00,2023-01-10,18:00,386042.0
2023-01-10 19:00:00+01:00,2023-01-10,19:00,402967.0
2023-01-10 20:00:00+01:00,2023-01-10,20:00,409841.0
2023-01-10 21:00:00+01:00,2023-01-10,21:00,400221.0
2023-01-10 22:00:00+01:00,2023-01-10,22:00,362757.0
2023-01-10 23:00:00+01:00,2023-01-10,23:00,325395.0
2023-01-11 00:00:00+01:00,2023-01-11,00:00,301363.0
2023-01-11 01:00:00+01:00,2023-01-11,01:00,283374.0
2023-01-11 02:00:00+01:00,2023-01-11,02:00,270553.0
2023-01-11 03:00:00+01:00,2023-01-11,03:00,264761.0
2023-01-11 04:00:00+01:00,2023-01-11,04:00,263204.0
2023-01-11 05:00:00+01:00,2023-01-11,05:00,271179.0
2023-01-11 06:00:00+01:00,2023-01-11,06:00,303989.0
2023-01-11 07:00:00+01:00,2023-01-11,07:00,357052.0
2023-01-11 08:00:00+01:00,2023-01-11,08:00,384049.0
2023-01-11 09:00:00+01:00,2023-01-11,09:00,390380.0
2023-01-11 10:00:00+01:00,2023-01-11,10:00,390877.0
2023-01-11 11:00:00+01:00,2023-01-11,11:00,385884.0
2023-01-11 12:00:00+01:00,2023-01-11,12:00,385476.0
2023-01-11 13:00:00+01:00,2023-01-11,13:00,384830.0
2023-01-11 14:00:00+01:00,2023-01-11,14:00,379587.0
2023-01-11 15:00:00+01:00,2023-01-11,15:00,372562.0
2023-01-11 16:00:00+01:00,2023-01-11,16:00,368662.0
2023-01-11 17:00:00+01:00,2023-01-11,17:00,371597.0
2023-01-11 18:00:00+01:00,2023-01-11,18:00,388395.0
2023-01-11 19:00:00+01:00,2023-01-11,19:00,401775.0
2023-01-11 20:00:00+01:00,2023-01-11,20:00,408733.0
2023-01-11 21:00:00+01:00,2023-01-11,21:00,398283.0
2023-01-11 22:00:00+01:00,2023-01-11,22:00,360069.0
2023-01-11 23:00:00+01:00,2023-01-11,23:00,324612.0
2023-01-12 00:00:00+01:00,2023-01-12,00:00,304433.0
2023-01-12 01:00:00+01:00,2023-01-12,01:00,287007.0
2023-01-12 02:00:00+01:00,2023-01-12,02:00,274009.0
2023-01-12 03:00:00+01:00,2023-01-12,03:00,266879.0
2023-01-12 04:00:00+01:00,2023-01-12,04:00,267822.0
2023-01-12 05:00:00+01:00,2023-01-12,05:00,275169.0
2023-01-12 06:00:00+01:00,2023-01-12,06:00,307476.0
2023-01-12 07:00:00+01:00,2023-01-12,07:00,359983.0
2023-01-12 08:00:00+01:00,2023-01-12,08:00,390312.0
2023-01-12 09:00:00+01:00,2023-01-12,09:00,390568.0
2023-01-12 10:00:00+01:00,2023-01-12,10:00,389506.0
2023-01-12 11:00:00+01:00,2023-01-12,11:00,381542.0
2023-01-12 12:00:00+01:00,2023-01-12,12:00,374687.0
2023-01-12 13:00:00+01:00,2023-01-12,13:00,371808.0
2023-01-12 14:00:00+01:00,2023-01-12,14:00,363882.0
2023-01-12 15:00:00+01:00,2023-01-12,15:00,360442.0
2023-01-12 16:00:00+01:00,2023-01-12,16:00,362805.0
2023-01-12 17:00:00+01:00,2023-01-12,17:00,375162.0
2023-01-12 18:00:00+01:00,2023-01-12,18:00,397711.0
2023-01-12 19:00:00+01:00,2023-01-12,19:00,408192.0
2023-01-12 20:00:00+01:00,2023-01-12,20:00,416023.0
2023-01-12 21:00:00+01:00,2023-01-12,21:00,404985.0
2023-01-12 22:00:00+01:00,2023-01-12,22:00,367017.0
2023-01-12 23:00:00+01:00,2023-01-12,23:00,330149.0
2023-01-13 00:00:00+01:00,2023-01-13,00:00,308673.0
2023-01-13 01:00:00+01:00,2023-01-13,01:00,289231.0
2023-01-13 02:00:00+01:00,2023-01-13,02:00,276523.0
2023-01-13 03:00:00+01:00,2023-01-13,03:00,270867.0
2023-01-13 04:00:00+01:00,2023-01-13,04:00,270599.0
2023-01-13 05:00:00+01:00,2023-01-13,05:00,277527.0
2023-01-13 06:00:00+01:00,2023-01-13,06:00,309839.0
2023-01-13 07:00:00+01:00,2023-01-13,07:00,362413.0
2023-01-13 08:00:00+01:00,2023-01-13,08:00,390310.0
2023-01-13 09:00:00+01:00,2023-01-13,09:00,394181.0
2023-01-13 10:00:00+01:00,2023-01-13,10:00,395109.0
2023-01-13 11:00:00+01:00,2023-01-13,11:00,388279.0
2023-01-13 12:00:00+01:00,2023-01-13,12:00,379313.0
2023-01-13 13:00:00+01:00,2023-01-13,13:00,375184.0
2023-01-13 14:00:00+01:00,2023-01-13,14:00,365462.0
2023-01-13 15:00:00+01:00,2023-01-13,15:00,357303.0
2023-01-13 16:00:00+01:00,2023-01-13,16:00,356097.0
2023-01-13 17:00:00+01:00,2023-01-13,17:00,363242.0
2023-01-13 18:00:00+01:00,2023-01-13,18:00,385030.0
2023-01-13 19:00:00+01:00,2023-01-13,19:00,397605.0
2023-01-13 20:00:00+01:00,2023-01-13,20:00,401460.0
2023-01-13 21:00:00+01:00,2023-01-13,21:00,393473.0
2023-01-13 22:00:00+01:00,2023-01-13,22:00,362878.0
2023-01-13 23:00:00+01:00,2023-01-13,23:00,332002.0
2023-01-14 00:00:00+01:00,2023-01-14,00:00,314709.0
2023-01-14 01:00:00+01:00,2023-01-14,01:00,295449.0
2023-01-14 02:00:00+01:00,2023-01-14,02:00,280318.0
2023-01-14 03:00:00+01:00,2023-01-14,03:00,270635.0
2023-01-14 04:00:00+01:00,2023-01-14,04:00,264686.0
2023-01-14 05:00:00+01:00,2023-01-14,05:00,263999.0
2023-01-14 06:00:00+01:00,2023-01-14,06:00,270245.0
2023-01-14 07:00:00+01:00,2023-01-14,07:00,287117.0
2023-01-14 08:00:00+01:00,2023-01-14,08:00,305904.0
2023-01-14 09:00:00+01:00,2023-01-14,09:00,329579.0
2023-01-14 10:00:00+01:00,2023-01-14,10:00,338519.0
2023-01-14 11:00:00+01:00,2023-01-14,11:00,334413.0
2023-01-14 12:00:00+01:00,2023-01-14,12:00,329891.0
2023-01-14 13:00:00+01:00,2023-01-14,13:00,328355.0
2023-01-14 14:00:00+01:00,2023-01-14,14:00,324483.0
2023-01-14 15:00:00+01:00,2023-01-14,15:00,311385.0
2023-01-14 16:00:00+01:00,2023-01-14,16:00,308788.0
2023-01-14 17:00:00+01:00,2023-01-14,17:00,316124.0
2023-01-14 18:00:00+01:00,2023-01-14,18:00,339023.0
2023-01-14 19:00:00+01:00,2023-01-14,19:00,355083.0
2023-01-14 20:00:00+01:00,2023-01-14,20:00,360722.0
2023-01-14 21:00:00+01:00,2023-01-14,21:00,356786.0
2023-01-14 22:00:00+01:00,2023-01-14,22:00,333856.0
2023-01-14 23:00:00+01:00,2023-01-14,23:00,307791.0
2023-01-15 00:00:00+01:00,2023-01-15,00:00,285319.0
2023-01-15 01:00:00+01:00,2023-01-15,01:00,264911.0
2023-01-15 02:00:00+01:00,2023-01-15,02:00,249395.0
2023-01-15 03:00:00+01:00,2023-01-15,03:00,241273.0
2023-01-15 04:00:00+01:00,2023-01-15,04:00,237766.0
2023-01-15 05:00:00+01:00,2023-01-15,05:00,236798.0
2023-01-15 06:00:00+01:00,2023-01-15,06:00,240490.0
2023-01-15 07:00:00+01:00,2023-01-15,07:00,248876.0
2023-01-15 08:00:00+01:00,2023-01-15,08:00,258282.0
2023-01-15 09:00:00+01:00,2023-01-15,09:00,278687.0
2023-01-15 10:00:00+01:00,2023-01-15,10:00,299500.0
2023-01-15 11:00:00+01:00,2023-01-15,11:00,305095.0
2023-01-15 12:00:00+01:00,2023-01-15,12:00,304921.0
2023-01-15 13:00:00+01:00,2023-01-15,13:00,309756.0
2023-01-15 14:00:00+01:00,2023-01-15,14:00,312421.0
2023-01-15 15:00:00+01:00,2023-01-15,15:00,300770.0
2023-01-15 16:00:00+01:00,2023-01-15,16:00,295476.0
2023-01-15 17:00:00+01:00,2023-01-15,17:00,299293.0
2023-01-15 18:00:00+01:00,2023-01-15,18:00,326127.0
2023-01-15 19:00:00+01:00,2023-01-15,19:00,347574.0
2023-01-15 20:00:00+01:00,2023-01-15,20:00,360661.0
2023-01-15 21:00:00+01:00,2023-01-15,21:00,356045.0
2023-01-15 22:00:00+01:00,2023-01-15,22:00,335100.0
2023-01-15 23:00:00+01:00,2023-01-15,23:00,304565.0
2023-01-16 00:00:00+01:00,2023-01-16,00:00,281405.0
2023-01-16 01:00:00+01:00,2023-01-16,01:00,264797.0
2023-01-16 02:00:00+01:00,2023-01-16,02:00,254792.0
2023-01-16 03:00:00+01:00,2023-01-16,03:00,250170.0
2023-01-16 04:00:00+01:00,2023-01-16,04:00,251137.0
2023-01-16 05:00:00+01:00,2023-01-16,05:00,261900.0
2023-01-16 06:00:00+01:00,2023-01-16,06:00,302955.0
2023-01-16 07:00:00+01:00,2023-01-16,07:00,361822.0
2023-01-16 08:00:00+01:00,2023-01-16,08:00,395836.0
2023-01-16 09:00:00+01:00,2023-01-16,09:00,405159.0
2023-01-16 10:00:00+01:00,2023-01-16,10:00,410816.0
2023-01-16 11:00:00+01:00,2023-01-16,11:00,406578.0
2023-01-16 12:00:00+01:00,2023-01-16,12:00,404523.0
2023-01-16 13:00:00+01:00,2023-01-16,13:00,406393.0
2023-01-16 14:00:00+01:00,2023-01-16,14:00,401472.0
2023-01-16 15:00:00+01:00,2023-01-16,15:00,396158.0
2023-01-16 16:00:00+01:00,2023-01-16,16:00,393592.0
2023-01-16 17:00:00+01:00,2023-01-16,17:00,396381.0
2023-01-16 18:00:00+01:00,2023-01-16,18:00,409908.0
2023-01-16 19:00:00+01:00,2023-01-16,19:00,423030.0
2023-01-16 20:00:00+01:00,2023-01-16,20:00,428472.0
2023-01-16 21:00:00+01:00,2023-01-16,21:00,414274.0
2023-01-16 22:00:00+01:00,2023-01-16,22:00,373658.0
2023-01-16 23:00:00+01:00,2023-01-16,23:00,334358.0
2023-01-17 00:00:00+01:00,2023-01-17,00:00,310109.0
2023-01-17 01:00:00+01:00,2023-01-17,01:00,292652.0
2023-01-17 02:00:00+01:00,2023-01-17,02:00,280867.0
2023-01-17 03:00:00+01:00,2023-01-17,03:00,274197.0
2023-01-17 04:00:00+01:00,2023-01-17,04:00,273582.0
2023-01-17 05:00:00+01:00,2023-01-17,05:00,281091.0
2023-01-17 06:00:00+01:00,2023-01-17,06:00,312818.0
2023-01-17 07:00:00+01:00,2023-01-17,07:00,363971.0
2023-01-17 08:00:00+01:00,2023-01-17,08:00,390616.0
2023-01-17 09:00:00+01:00,2023-01-17,09:00,399262.0
2023-01-17 10:00:00+01:00,2023-01-17,10:00,399204.0
2023-01-17 11:00:00+01:00,2023-01-17,11:00,394049.0
2023-01-17 12:00:00+01:00,2023-01-17,12:00,393489.0
2023-01-17 13:00:00+01:00,2023-01-17,13:00,392926.0
2023-01-17 14:00:00+01:00,2023-01-17,14:00,385139.0
2023-01-17 15:00:00+01:00,2023-01-17,15:00,377876.0
2023-01-17 16:00:00+01:00,2023-01-17,16:00,380731.0
2023-01-17 17:00:00+01:00,2023-01-17,17:00,388920.0
2023-01-17 18:00:00+01:00,2023-01-17,18:00,406084.0
2023-01-17 19:00:00+01:00,2023-01-17,19:00,424827.0
2023-01-17 20:00:00+01:00,2023-01-17,20:00,431473.0
2023-01-17 21:00:00+01:00,2023-01-17,21:00,418861.0
2023-01-17 22:00:00+01:00,2023-01-17,22:00,377891.0
2023-01-17 23:00:00+01:00,2023-01-17,23:00,338258.0
2023-01-18 00:00:00+01:00,2023-01-18,00:00,316544.0
2023-01-18 01:00:00+01:00,2023-01-18,01:00,296469.0
2023-01-18 02:00:00+01:00,2023-01-18,02:00,282136.0
2023-01-18 03:00:00+01:00,2023-01-18,03:00,277829.0
2023-01-18 04:00:00+01:00,2023-01-18,04:00,277490.0
2023-01-18 05:00:00+01:00,2023-01-18,05:00,285611.0
2023-01-18 06:00:00+01:00,2023-01-18,06:00,320100.0
2023-01-18 07:00:00+01:00,2023-01-18,07:00,376321.0
2023-01-18 08:00:00+01:00,2023-01-18,08:00,407127.0
2023-01-18 09:00:00+01:00,2023-01-18,09:00,413500.0
2023-01-18 10:00:00+01:00,2023-01-18,10:00,411048.0
2023-01-18 11:00:00+01:00,2023-01-18,11:00,402619.0
2023-01-18 12:00:00+01:00,2023-01-18,12:00,402169.0
2023-01-18 13:00:00+01:00,2023-01-18,13:00,404332.0
2023-01-18 14:00:00+01:00,2023-01-18,14:00,396185.0
